listing_id,cutoff_date,dataset_version,room_type,property_type,neighbourhood_name,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,host_is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,has_reviews_before_cutoff
31397938,2025-12-10,v1_student,Private room,Private room in bed and breakfast,De Baarsjes - Oud-West,4,2.0,2.0,1.0,268.0,1,1125,True,True,1,85,85,186.35294117647058,1122.0,100,33,0.3626373626373626,2.0,1125.0,17,0.5666666666666667,2.0,1125.0,30,17,0.5666666666666667,0,1
31479401,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Westerpark,2,1.0,1.0,1.0,171.0,3,7,False,False,1,7,7,186.28571428571428,301.0,2389,81,0.8901098901098901,3.0,7.0,30,1.0,3.0,7.0,30,30,1.0,0,1
31481840,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Oud-Oost,3,2.0,,1.5,,2,1125,False,False,1,29,29,220.9655172413793,651.0,488,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
31502313,2025-12-10,v1_student,Entire home/apt,Entire place,Noord-West,4,3.0,4.0,2.0,340.0,4,730,False,True,1,13,13,291.46153846153845,453.0,424,25,0.27472527472527475,4.285714285714286,730.0,18,0.6,4.233333333333333,730.0,30,0,0.0,1,1
31523165,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Oud-Noord,2,1.0,,1.0,,4,30,False,False,1,3,3,360.3333333333333,466.0,832,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,1
31536003,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,3.0,3.0,1.5,270.0,5,1125,False,False,1,21,21,292.04761904761904,1014.0,473,0,0.0,5.0,1125.0,0,0.0,5.0,1125.0,30,0,0.0,1,1
31555059,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.0,,2,14,False,False,1,23,23,155.8695652173913,829.0,297,0,0.0,2.0,14.0,0,0.0,2.0,14.0,30,0,0.0,1,1
31561365,2025-12-10,v1_student,Entire home/apt,Houseboat,Oostelijk Havengebied - Indische Buurt,4,2.0,5.0,1.0,193.0,4,1125,False,False,1,121,121,246.7520661157025,1037.0,115,40,0.43956043956043955,3.0,1125.0,17,0.5666666666666667,3.0,1125.0,30,0,0.0,1,1
949167852264211304,2025-12-10,v1_student,Hotel room,Room in hotel,Buitenveldert - Zuidas,4,2.0,2.0,,631.0,1,1125,True,False,9,3,3,141.33333333333334,211.0,442,77,0.8461538461538461,1.010989010989011,744.1978021978022,30,1.0,1.0,1125.0,30,30,1.0,0,1
31582709,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Zuid,4,2.0,2.0,1.5,357.0,4,500,False,True,1,155,155,257.258064516129,1013.0,115,64,0.7032967032967034,3.8461538461538463,500.0,29,0.9666666666666667,4.0,500.0,30,0,0.0,1,1
31590837,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,,1.5,,2,1125,False,False,1,6,6,479.6666666666667,805.0,2113,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
31619907,2025-12-10,v1_student,Private room,Private room in home,IJburg - Zeeburgereiland,4,1.0,2.0,1.0,135.0,3,1125,False,True,1,143,143,222.05594405594405,1050.0,108,75,0.8241758241758241,3.0,1125.0,30,1.0,3.0,1125.0,30,27,0.9,0,1
31632636,2025-12-10,v1_student,Private room,Private room in bed and breakfast,De Baarsjes - Oud-West,2,,,1.0,,1,1125,True,True,2,6,6,65.16666666666667,147.0,119,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,1
31690199,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,,1.5,,2,30,False,False,1,9,9,229.33333333333334,604.0,437,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
31701569,2025-12-10,v1_student,Private room,Private room in rental unit,Watergraafsmeer,4,2.0,2.0,1.5,230.0,2,1125,False,True,2,318,317,197.83962264150944,1003.0,91,40,0.43956043956043955,1.989010989010989,1125.0,17,0.5666666666666667,2.0,1125.0,30,25,0.8333333333333334,0,1
31709131,2025-12-10,v1_student,Private room,Private room in condo,Centrum-West,4,1.0,2.0,1.0,264.0,2,1125,True,False,1,46,46,299.0217391304348,864.0,94,19,0.2087912087912088,2.0,1125.0,12,0.4,2.0,1125.0,30,4,0.13333333333333333,1,1
31731136,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-West,2,0.0,1.0,1.0,198.0,1,1125,False,True,1,323,323,201.42724458204336,2465.0,104,15,0.16483516483516483,1.0,42.032967032967036,10,0.3333333333333333,1.0,30.0,30,18,0.6,0,1
31758630,2025-12-10,v1_student,Hotel room,Room in bed and breakfast,Centrum-West,2,1.0,1.0,1.0,230.0,3,365,True,True,2,277,275,223.63537906137185,1005.0,99,28,0.3076923076923077,2.1538461538461537,365.0,12,0.4,2.8666666666666667,365.0,30,22,0.7333333333333333,0,1
31821653,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.5,,14,30,False,False,1,1,1,1009.0,1009.0,450,0,0.0,14.0,30.0,0,0.0,14.0,30.0,30,0,0.0,1,1
31831416,2025-12-10,v1_student,Entire home/apt,Entire loft,Centrum-West,4,2.0,,1.0,,3,14,False,False,1,23,23,182.69565217391303,673.0,100,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
31854102,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,2.0,,1.5,,3,730,False,False,1,26,26,192.8846153846154,511.0,144,0,0.0,3.0,730.0,0,0.0,3.0,730.0,30,0,0.0,1,1
31856901,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,7,30,False,False,1,32,32,227.5,633.0,821,0,0.0,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,1
31870080,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-West,4,2.0,2.0,2.0,325.0,1,1125,True,False,1,359,357,254.3091922005571,1593.0,96,20,0.21978021978021978,2.0,1125.0,13,0.43333333333333335,2.0,1125.0,30,20,0.6666666666666666,0,1
31871461,2025-12-10,v1_student,Private room,Private room in condo,Centrum-West,3,0.0,4.0,1.0,131.0,3,30,False,True,1,172,171,274.06976744186045,1479.0,95,41,0.45054945054945056,2.978021978021978,1125.0,22,0.7333333333333333,3.0,1125.0,30,20,0.6666666666666666,0,1
31883908,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-West,2,0.0,0.0,1.0,100.0,3,1125,True,True,1,69,69,197.6086956521739,977.0,97,53,0.5824175824175825,2.978021978021978,1125.0,21,0.7,3.0,1125.0,30,0,0.0,1,1
31895639,2025-12-10,v1_student,Entire home/apt,Entire loft,Oud-Oost,3,2.0,,1.5,,2,14,False,False,1,1,1,722.0,722.0,2375,0,0.0,2.0,14.0,0,0.0,2.0,14.0,30,0,0.0,1,1
31917406,2025-12-10,v1_student,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,2,0.0,1.0,0.5,155.0,2,30,False,True,1,82,81,243.3170731707317,1097.0,120,62,0.6813186813186813,2.0,30.0,30,1.0,2.0,30.0,30,30,1.0,0,1
31925577,2025-12-10,v1_student,Private room,Private room in condo,Buitenveldert - Zuidas,2,1.0,1.0,1.0,109.0,1,7,False,True,1,68,68,220.77941176470588,1009.0,151,70,0.7692307692307693,1.065934065934066,1125.0,30,1.0,1.0,1125.0,30,30,1.0,0,1
31940174,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Westerpark,2,1.0,,1.5,,2,10,False,False,1,21,21,210.42857142857142,582.0,344,0,0.0,2.0,10.0,0,0.0,2.0,10.0,30,0,0.0,1,1
31942766,2025-12-10,v1_student,Entire home/apt,Houseboat,Oostelijk Havengebied - Indische Buurt,2,1.0,2.0,1.0,213.0,3,7,True,True,1,163,163,309.36196319018404,1005.0,94,22,0.24175824175824176,2.8241758241758244,1125.0,8,0.26666666666666666,3.0,1125.0,30,7,0.23333333333333334,1,1
31944927,2025-12-10,v1_student,Hotel room,Room in hostel,Centrum-West,1,1.0,1.0,1.0,69.0,1,1125,True,False,13,22,22,66.86363636363636,369.0,1943,0,0.0,1.1318681318681318,7.0,0,0.0,1.1333333333333333,7.0,30,0,0.0,1,1
31945032,2025-12-10,v1_student,Hotel room,Room in hostel,Centrum-West,1,1.0,1.0,1.0,66.0,1,1125,True,False,13,32,32,93.9375,664.0,1637,0,0.0,1.1318681318681318,7.0,0,0.0,1.1333333333333333,7.0,30,0,0.0,1,1
31945078,2025-12-10,v1_student,Hotel room,Room in hostel,Zuid,1,1.0,1.0,1.0,46.0,1,1125,True,False,10,37,36,172.2972972972973,1036.0,2153,0,0.0,1.1318681318681318,7.0,0,0.0,1.1333333333333333,7.0,30,0,0.0,1,1
31945182,2025-12-10,v1_student,Private room,Private room in hostel,Centrum-West,2,1.0,,1.0,,1,1125,True,False,12,91,90,100.36263736263736,520.0,2105,0,0.0,1.1428571428571428,7.0,0,0.0,1.1333333333333333,7.0,30,0,0.0,1,1
31945260,2025-12-10,v1_student,Shared room,Shared room in hostel,Centrum-West,1,1.0,1.0,1.0,60.0,1,1125,True,False,12,170,168,93.0,531.0,959,0,0.0,1.1428571428571428,7.0,0,0.0,1.1333333333333333,7.0,30,0,0.0,1,1
31945342,2025-12-10,v1_student,Private room,Private room in hostel,Centrum-West,2,1.0,,1.0,,1,1125,True,False,12,26,25,194.1153846153846,1479.0,2105,0,0.0,1.1428571428571428,7.0,0,0.0,1.1333333333333333,7.0,30,0,0.0,1,1
31953991,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,2,10,False,False,1,4,4,343.0,659.0,2123,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
31979911,2025-12-10,v1_student,Private room,Private room in bed and breakfast,De Aker - Nieuw Sloten,4,2.0,3.0,1.5,357.0,1,365,True,False,1,63,63,175.12698412698413,811.0,170,91,1.0,2.0,1125.0,30,1.0,2.0,1125.0,30,30,1.0,0,1
32009903,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-Oost,2,1.0,1.0,1.0,196.0,2,28,True,True,1,276,276,242.70652173913044,1000.0,94,19,0.2087912087912088,2.967032967032967,1125.0,8,0.26666666666666666,3.0,1125.0,30,9,0.3,1,1
32021626,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,3,3,False,False,1,22,22,191.1818181818182,639.0,913,0,0.0,3.0,3.0,0,0.0,3.0,3.0,30,0,0.0,1,1
32055714,2025-12-10,v1_student,Entire home/apt,Entire home,Bijlmer-Oost,2,1.0,1.0,1.0,102.0,4,1125,False,False,1,15,15,206.4,505.0,182,68,0.7472527472527473,5.34065934065934,1125.0,30,1.0,7.0,1125.0,30,21,0.7,0,1
32067350,2025-12-10,v1_student,Shared room,Shared room in houseboat,Centrum-West,4,2.0,4.0,1.0,437.0,3,30,False,True,18,63,62,291.6666666666667,3444.0,118,41,0.45054945054945056,3.912087912087912,30.0,20,0.6666666666666666,4.0,30.0,30,20,0.6666666666666666,0,1
32068256,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-West,4,2.0,3.0,1.5,473.0,2,21,False,True,1,265,265,316.96981132075473,1436.0,92,24,0.26373626373626374,2.0,21.0,15,0.5,2.0,21.0,30,5,0.16666666666666666,1,1
32099173,2025-12-10,v1_student,Private room,Private room in home,De Aker - Nieuw Sloten,2,,,1.0,,1,30,False,False,3,5,4,103.8,155.0,403,0,0.0,1.0,30.0,0,0.0,1.0,30.0,30,0,0.0,1,1
32101806,2025-12-10,v1_student,Entire home/apt,Entire condo,Noord-Oost,4,3.0,4.0,1.0,389.0,1,7,True,False,1,23,23,225.6086956521739,656.0,220,49,0.5384615384615384,1.0,7.0,0,0.0,1.0,7.0,30,0,0.0,1,1
32127805,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Westerpark,2,1.0,0.0,1.0,194.0,3,10,False,False,1,2,2,188.5,206.0,232,48,0.5274725274725275,3.0,10.0,29,0.9666666666666667,3.0,10.0,30,0,0.0,1,1
32155043,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,1.0,1.5,239.0,3,14,False,False,1,35,34,294.4,1459.0,226,3,0.03296703296703297,2.0,14.0,0,0.0,2.0,14.0,30,8,0.26666666666666666,1,1
32155806,2025-12-10,v1_student,Private room,Private room in condo,Centrum-West,2,1.0,1.0,1.0,170.0,2,3,False,True,1,100,100,274.54,1179.0,179,62,0.6813186813186813,1.989010989010989,3.0,30,1.0,2.0,3.0,30,21,0.7,0,1
32179987,2025-12-10,v1_student,Private room,Private room in rental unit,Centrum-West,2,1.0,1.0,1.0,147.0,1,1125,True,False,1,360,359,219.44722222222222,1054.0,107,73,0.8021978021978022,2.0,1125.0,30,1.0,2.0,1125.0,30,21,0.7,0,1
32200213,2025-12-10,v1_student,Private room,Private room in home,De Aker - Nieuw Sloten,2,1.0,1.0,1.0,274.0,2,30,True,False,3,2,2,85.5,151.0,234,91,1.0,2.0,30.0,30,1.0,2.0,30.0,30,30,1.0,0,1
32229445,2025-12-10,v1_student,Entire home/apt,Entire townhouse,Bos en Lommer,4,3.0,2.0,1.0,128.0,2,1125,False,False,1,24,24,343.125,719.0,150,3,0.03296703296703297,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
32234104,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,1.0,1.0,187.0,7,99,True,False,13,48,48,291.2708333333333,1419.0,131,87,0.9560439560439561,7.0,180.0,30,1.0,7.0,180.0,30,30,1.0,0,1
32234160,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,1.0,1.0,122.0,7,99,True,False,13,110,110,262.4,1371.0,118,52,0.5714285714285714,7.0,180.0,19,0.6333333333333333,7.0,180.0,30,25,0.8333333333333334,0,1
32234250,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,2.0,1.0,249.0,7,99,True,False,13,7,7,61.285714285714285,129.0,400,70,0.7692307692307693,7.0,180.0,30,1.0,7.0,180.0,30,30,1.0,0,1
32234486,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,2.0,1.0,222.0,7,99,True,False,13,16,16,184.8125,1021.0,414,76,0.8351648351648352,7.0,180.0,30,1.0,7.0,180.0,30,30,1.0,0,1
32234536,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,1.0,1.0,227.0,7,99,True,False,13,2,2,517.5,1008.0,455,78,0.8571428571428571,7.0,180.0,30,1.0,7.0,180.0,30,30,1.0,0,1
32234583,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,1.0,1.0,222.0,7,99,True,False,13,2,2,414.0,768.0,141,78,0.8571428571428571,7.0,180.0,30,1.0,7.0,180.0,30,25,0.8333333333333334,0,1
32234710,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,2,1.0,2.0,2.0,296.0,7,99,True,False,13,1,1,78.0,78.0,135,72,0.7912087912087912,7.0,180.0,29,0.9666666666666667,7.0,180.0,30,25,0.8333333333333334,0,1
32235074,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,4,1.0,2.0,2.0,431.0,7,99,True,False,13,2,2,275.0,428.0,1262,73,0.8021978021978022,7.0,180.0,30,1.0,7.0,180.0,30,30,1.0,0,1
32235121,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,4,1.0,2.0,2.0,392.0,7,99,True,False,13,2,2,511.5,733.0,619,72,0.7912087912087912,7.0,180.0,30,1.0,7.0,180.0,30,13,0.43333333333333335,0,1
32235168,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,4,1.0,2.0,2.0,347.0,7,99,True,False,13,0,0,0.0,0.0,5590,61,0.6703296703296703,7.0,180.0,23,0.7666666666666667,7.0,180.0,30,23,0.7666666666666667,0,0
32235313,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,6,1.0,3.0,2.0,617.0,7,99,True,False,13,3,3,81.33333333333333,130.0,618,50,0.5494505494505495,7.0,180.0,20,0.6666666666666666,7.0,180.0,30,23,0.7666666666666667,0,1
32235358,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,6,1.0,3.0,2.0,508.0,7,99,True,False,13,13,13,376.7692307692308,998.0,215,50,0.5494505494505495,7.0,180.0,24,0.8,7.0,180.0,30,30,1.0,0,1
32235546,2025-12-10,v1_student,Entire home/apt,Entire serviced apartment,Centrum-Oost,4,1.0,2.0,2.0,384.0,7,99,True,False,13,10,10,200.2,439.0,186,82,0.9010989010989011,7.0,180.0,30,1.0,7.0,180.0,30,30,1.0,0,1
32250908,2025-12-10,v1_student,Private room,Private room in rental unit,Westerpark,2,,,1.0,,3,1125,True,False,2,75,75,213.33333333333334,1223.0,1900,0,0.0,2.2857142857142856,1125.0,0,0.0,2.2666666666666666,1125.0,30,0,0.0,1,1
32253177,2025-12-10,v1_student,Private room,Private room in rental unit,Westerpark,2,,,1.0,,3,1125,True,False,2,73,73,228.013698630137,898.0,1893,0,0.0,2.2857142857142856,1125.0,0,0.0,2.2666666666666666,1125.0,30,0,0.0,1,1
32275591,2025-12-10,v1_student,Private room,Private room in rental unit,Westerpark,2,1.0,1.0,1.5,100.0,2,7,False,True,1,64,64,195.46875,544.0,146,38,0.4175824175824176,2.0,7.0,18,0.6,2.0,7.0,30,13,0.43333333333333335,0,1
32279527,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-Oost,4,1.0,,1.0,,2,8,True,False,1,38,38,237.76315789473685,990.0,117,0,0.0,2.0,8.0,0,0.0,2.0,8.0,30,0,0.0,1,1
32284450,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,171.0,5,12,False,False,1,20,20,244.45,774.0,164,9,0.0989010989010989,4.9010989010989015,12.0,9,0.3,4.7,12.0,30,19,0.6333333333333333,0,1
32308761,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Bos en Lommer,2,1.0,,1.5,,3,1125,False,False,1,3,3,436.6666666666667,696.0,2308,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
32337426,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-West,4,1.0,2.0,1.0,219.0,2,31,False,False,2,74,74,215.3108108108108,2418.0,129,30,0.32967032967032966,2.0,31.0,3,0.1,2.0,31.0,30,0,0.0,1,1
32393519,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-Oost,2,1.0,1.0,1.0,248.0,1,1125,True,False,2,1,1,169.0,169.0,1628,42,0.46153846153846156,1.0,1000.0,21,0.7,1.0,1000.0,30,21,0.7,0,1
32393661,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-Oost,2,,,1.0,,1,1125,True,False,2,9,9,157.55555555555554,492.0,416,46,0.5054945054945055,1.0,1000.0,18,0.6,1.0,1000.0,30,25,0.8333333333333334,0,1
32413659,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-Oost,4,2.0,3.0,1.0,278.0,3,45,True,True,2,100,100,235.98,1440.0,107,36,0.3956043956043956,2.956043956043956,1125.0,20,0.6666666666666666,3.0,1125.0,30,16,0.5333333333333333,0,1
32415362,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-West,2,2.0,,1.0,,3,3,False,True,1,25,25,216.52,882.0,205,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
32421030,2025-12-10,v1_student,Private room,Private room in boat,Centrum-Oost,3,,,1.0,,3,45,True,True,2,46,46,214.30434782608697,810.0,139,44,0.4835164835164835,2.978021978021978,1125.0,28,0.9333333333333333,3.0,1125.0,30,27,0.9,0,1
32459939,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-West,4,2.0,2.0,1.5,299.0,4,12,False,False,1,18,18,264.05555555555554,644.0,205,0,0.0,4.0,12.0,0,0.0,4.0,12.0,30,0,0.0,1,1
32464492,2025-12-10,v1_student,Entire home/apt,Houseboat,Centrum-Oost,4,2.0,4.0,1.0,366.0,3,14,False,True,1,243,243,227.45267489711935,997.0,92,26,0.2857142857142857,2.912087912087912,1125.0,18,0.6,2.933333333333333,1125.0,30,20,0.6666666666666666,0,1
32470613,2025-12-10,v1_student,Entire home/apt,Houseboat,Westerpark,4,2.0,,1.5,,2,730,False,True,1,71,71,254.71830985915494,1001.0,143,1,0.01098901098901099,1.989010989010989,730.0,0,0.0,2.0,730.0,30,0,0.0,1,1
32481123,2025-12-10,v1_student,Entire home/apt,Entire condo,Westerpark,4,2.0,,1.5,,3,1125,False,False,1,7,7,241.28571428571428,776.0,219,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
32483053,2025-12-10,v1_student,Private room,Private room in home,Gaasperdam - Driemond,1,2.0,,1.5,,90,730,False,False,1,11,11,243.63636363636363,711.0,451,0,0.0,90.0,730.0,0,0.0,90.0,730.0,30,0,0.0,1,1
32485135,2025-12-10,v1_student,Hotel room,Room in hotel,De Baarsjes - Oud-West,2,1.0,1.0,,153.0,1,1125,True,True,1,3726,3688,156.44873859366612,2116.0,91,86,0.945054945054945,1.2747252747252746,1000.0,30,1.0,1.2666666666666666,1000.0,30,30,1.0,0,1
32485826,2025-12-10,v1_student,Private room,Private room in rental unit,De Pijp - Rivierenbuurt,2,0.0,1.0,1.0,100.0,2,1125,True,True,2,43,43,213.5581395348837,2383.0,128,69,0.7582417582417582,2.0,1125.0,25,0.8333333333333334,2.0,1125.0,30,30,1.0,0,1
32485928,2025-12-10,v1_student,Private room,Private room in rental unit,De Pijp - Rivierenbuurt,2,0.0,1.0,1.0,89.0,2,1125,True,True,2,102,101,236.34313725490196,812.0,117,60,0.6593406593406593,2.0,1125.0,27,0.9,2.0,1125.0,30,30,1.0,0,1
32538281,2025-12-10,v1_student,Private room,Private room in townhouse,IJburg - Zeeburgereiland,2,,,1.5,,3,1125,False,False,2,18,18,382.27777777777777,956.0,2169,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
32541862,2025-12-10,v1_student,Private room,Private room in condo,De Baarsjes - Oud-West,2,1.0,,1.5,,3,1125,False,False,1,63,63,298.0,1732.0,814,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,1
32559296,2025-12-10,v1_student,Private room,Private room in serviced apartment,Oud-Noord,2,1.0,1.0,1.0,177.0,1,99,True,True,23,54,54,142.14814814814815,594.0,182,65,0.7142857142857143,1.0,1000.0,29,0.9666666666666667,1.0,1000.0,30,30,1.0,0,1
32624963,2025-12-10,v1_student,Hotel room,Room in hostel,Oud-Noord,1,1.0,1.0,1.0,236.0,1,6,True,False,2,87,87,198.71264367816093,746.0,235,14,0.15384615384615385,1.043956043956044,14.0,8,0.26666666666666666,1.0,14.0,30,14,0.4666666666666667,0,1
32624973,2025-12-10,v1_student,Hotel room,Room in hostel,Oud-Noord,2,1.0,1.0,1.0,242.0,1,1125,True,False,2,126,125,136.8968253968254,806.0,239,4,0.04395604395604396,1.032967032967033,14.0,4,0.13333333333333333,1.0,14.0,30,3,0.1,1,1
32635929,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,2,1.0,,1.0,,2,14,False,False,1,26,26,269.5,942.0,1488,0,0.0,2.0,14.0,0,0.0,2.0,14.0,30,0,0.0,1,1
32679807,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-West,2,1.0,,1.0,,3,12,False,False,1,19,19,385.7894736842105,939.0,499,0,0.0,3.0,12.0,0,0.0,3.0,12.0,30,0,0.0,1,1
32683114,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,3,1.0,2.0,1.0,316.0,7,1125,False,False,1,6,6,178.83333333333334,301.0,865,0,0.0,7.0,1125.0,0,0.0,7.0,1125.0,30,0,0.0,1,1
32687052,2025-12-10,v1_student,Private room,Private room in condo,Oostelijk Havengebied - Indische Buurt,2,1.0,1.0,1.0,104.0,4,10,False,True,1,134,133,253.2537313432836,985.0,93,39,0.42857142857142855,3.967032967032967,10.0,23,0.7666666666666667,4.0,10.0,30,5,0.16666666666666666,1,1
32687211,2025-12-10,v1_student,Entire home/apt,Entire townhouse,Oud-Noord,4,2.0,3.0,1.5,240.0,4,14,False,False,1,13,13,391.6923076923077,1005.0,491,7,0.07692307692307693,4.769230769230769,14.0,0,0.0,5.0,14.0,30,0,0.0,1,1
32691009,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,,1.5,,2,25,False,False,1,35,35,183.14285714285714,1002.0,106,0,0.0,2.0,25.0,0,0.0,2.0,25.0,30,0,0.0,1,1
32707589,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-Oost,3,2.0,3.0,1.0,268.0,1,1125,True,False,1,95,95,244.85263157894738,1602.0,166,6,0.06593406593406594,2.21978021978022,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
32717807,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Bos en Lommer,2,1.0,,1.0,,4,14,False,False,1,4,4,258.25,565.0,2174,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,1
32729549,2025-12-10,v1_student,Private room,Private room in rental unit,Bos en Lommer,2,,,1.5,,3,14,False,True,2,18,18,327.44444444444446,928.0,242,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,1
32735585,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-Oost,2,,,1.0,,3,1125,False,False,3,13,13,260.15384615384613,507.0,2106,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
32752079,2025-12-10,v1_student,Entire home/apt,Entire home,Geuzenveld - Slotermeer,4,5.0,6.0,2.0,362.0,3,26,False,False,1,3,3,191.33333333333334,264.0,115,0,0.0,3.0,26.0,0,0.0,3.0,26.0,30,0,0.0,1,1
32774062,2025-12-10,v1_student,Entire home/apt,Entire home,Oud-Noord,4,4.0,5.0,2.0,248.0,3,15,False,False,1,0,0,0.0,0.0,5590,40,0.43956043956043955,5.285714285714286,15.0,30,1.0,5.166666666666667,15.0,30,30,1.0,0,0
32774323,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.5,,1,30,False,False,1,8,8,200.625,433.0,901,0,0.0,1.0,30.0,0,0.0,1.0,30.0,30,0,0.0,1,1
32780893,2025-12-10,v1_student,Hotel room,Room in bed and breakfast,Zuid,3,1.0,,,,4,1125,True,True,1,76,76,330.6842105263158,1941.0,98,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,1
